,DTH,RTT,DJ,DL,UJ,UL,UTH,YOUTUBE_AUTO_MOS,Depth,Detail_node
810,3139899.431000001,166357983.1,443466.92,0.0,2596418.32,0.0,474142.4726,5,8,"['D 1 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 443466.92, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 443466.92, M_Val: 29000000) Branch: trueBranch']"
811,3139899.431000001,166357983.1,443466.92,0.0,2596418.32,0.0,474142.4726,5,8,"['D 1 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 443466.92, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 443466.92, M_Val: 29000000) Branch: trueBranch']"
812,3139899.431000001,166357983.1,443466.92,0.0,2596418.32,0.0,474142.4726,5,8,"['D 1 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 443466.92, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 443466.92, M_Val: 29000000) Branch: trueBranch']"
813,3139899.431000001,166357983.1,443466.92,0.0,2596418.32,0.0,474142.4726,5,8,"['D 1 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 443466.92, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 443466.92, M_Val: 29000000) Branch: trueBranch']"
814,3139899.431000001,166357983.1,443466.92,0.0,2596418.32,0.0,474142.4726,5,8,"['D 1 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 443466.92, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 443466.92, M_Val: 29000000) Branch: trueBranch']"
815,3139899.431000001,166357983.1,443466.92,0.0,2596418.32,0.0,474142.4726,5,8,"['D 1 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 443466.92, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 443466.92, M_Val: 29000000) Branch: trueBranch']"
816,3139899.431000001,166357983.1,443466.92,0.0,2596418.32,0.0,474142.4726,5,8,"['D 1 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 443466.92, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3139899.431000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 166357983.1, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 443466.92, M_Val: 29000000) Branch: trueBranch']"
817,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
818,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
819,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
820,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
821,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
822,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
823,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
824,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
825,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
826,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
827,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
828,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
829,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
830,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
831,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
832,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
833,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
834,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
835,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
836,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
837,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
838,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
839,1014743.991,173237817.7,457305.0,0.0,2787606.56,0.0,1638851.531,5,8,"['D 1 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 457305.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1014743.991, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 173237817.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 457305.0, M_Val: 4000000) Branch: trueBranch']"
840,41651.15809,275075468.5,630481.2,0.0,2732160.8,0.0,50904.02571,1,8,"['D 1 -> F_name: DTH  (F_Val: 41651.15809, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 275075468.5, M_Val: 234500000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 4 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 630481.2, M_Val: 29000000) Branch: trueBranch', 'D 6 -> F_name: RTT  (F_Val: 275075468.5, M_Val: 769000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 275075468.5, M_Val: 286500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 630481.2, M_Val: 500000) Branch: falseBranch']"
841,41651.15809,275075468.5,630481.2,0.0,2732160.8,0.0,50904.02571,1,8,"['D 1 -> F_name: DTH  (F_Val: 41651.15809, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 275075468.5, M_Val: 234500000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 4 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 630481.2, M_Val: 29000000) Branch: trueBranch', 'D 6 -> F_name: RTT  (F_Val: 275075468.5, M_Val: 769000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 275075468.5, M_Val: 286500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 630481.2, M_Val: 500000) Branch: falseBranch']"
