,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DOWNLOAD_LOSS_RATE,UPLOAD_LOSS_RATE,DOWNLOAD_JITTER,UPLOAD_JITTER,UDP_DOWNLOAD_THROUGHPUT,UDP_UPLOAD_THROUGHPUT,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
1284,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:26:30.038000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1285,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:26:33.799000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1286,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:26:39.099000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1287,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:26:41.974000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1288,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:26:45.051000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1289,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:26:47.993000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1290,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:26:50.988000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1291,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:26:54.248000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1292,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:26:57.885000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1293,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:00.895000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1294,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:04.679000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1295,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:09.244000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1296,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:12.389000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1297,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:15.569000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1298,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:18.714000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1299,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:21.858000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1300,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:24.936000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1301,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:28.248000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1302,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:31.342000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:26:41.247000,166357983.1,0.0,0.0,443466.92,2596418.32,3139899.4310000003,474142.4726,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1303,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:34.469000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1304,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:37.428000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1305,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:42.737000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1306,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:45.561000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1307,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:48.874000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1308,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:51.782000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1309,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:54.689000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1310,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:27:57.737000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1311,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:28:15.824000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1312,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:28:19.103000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1313,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:28:22.231000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1314,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:28:26.560000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1315,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:28:29.704000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1316,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:28:32.714000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1317,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:28:41.286000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1318,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:28:45.191000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1319,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:28:48.116000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1320,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:28:51.075000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1321,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:29:04.837000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1322,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:29:07.913000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1323,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:29:10.805000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1324,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:29:13.970000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1325,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:29:17.047000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:28:26.194000,173237817.7,0.0,0.0,457305.0,2787606.56,1014743.9909999999,1638851.531,4.0,4.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1326,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:29:24.076000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1327,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:29:29.301000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1328,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:29:33.562000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1329,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:29:37.501000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1330,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:29:41.288000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1331,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:29:44.635000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1332,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:29:47.915000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1333,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:29:51.161000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1334,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:29:57.501000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1335,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:30:06.124000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1336,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:30:31.653000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1337,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:30:36.269000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1338,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:30:39.737000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1339,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:30:42.693000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1340,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:30:45.758000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1341,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:30:48.797000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1342,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:30:52.364000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1343,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:30:55.796000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1344,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:31:00.599000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1345,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:31:03.812000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1346,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:31:07.225000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:30:18.348000,275075468.5,0.0,0.0,630481.2,2732160.8,41651.15809,50904.02571,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1347,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:31:10.319000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:31:59.909000,164122617,0.0,0.0,631450.04,2732376.88,2263159.4869999997,676176.1317,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1348,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:31:13.414000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:31:59.909000,164122617,0.0,0.0,631450.04,2732376.88,2263159.4869999997,676176.1317,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1349,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:31:17.897000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:31:59.909000,164122617,0.0,0.0,631450.04,2732376.88,2263159.4869999997,676176.1317,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1350,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:31:21.359000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:31:59.909000,164122617,0.0,0.0,631450.04,2732376.88,2263159.4869999997,676176.1317,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1351,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:31:24.622000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:31:59.909000,164122617,0.0,0.0,631450.04,2732376.88,2263159.4869999997,676176.1317,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1352,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:31:27.462000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:31:59.909000,164122617,0.0,0.0,631450.04,2732376.88,2263159.4869999997,676176.1317,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
