,index,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DL,UL,DJ,UJ,DTH,UTH,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID,idx,YOUTUBE_AUTO_MOS,Depth,Detail_node
1517,2832,YOUTUBE___GENERAL___MOS,5,00:49.9,ea7e29a7-a322-4bf3-87d1-d042babf3def,00:28.3,116930926.5,0,0,1043884.6,991969.96,9514989.962,3722627.802,5,5,4G,LTE,270850,11212,-1,63601,et,-84,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1517,5,8,"['D 1 -> F_name: DTH  (F_Val: 9514989.962000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 116930926.5, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9514989.962000001, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1043884.6, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9514989.962000001, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 116930926.5, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 1043884.6, M_Val: 11000000) Branch: trueBranch']"
1518,2834,YOUTUBE___GENERAL___MOS,5,08:54.2,b6c63e3d-98af-48b5-a54c-96c1e29bc788,09:21.7,942001585.8,0,0,2931104.26,14629483.24,3247483.033,28508.96797,5,4,3G,HSPAP,6649718,1101,0,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1518,3,8,"['D 1 -> F_name: DTH  (F_Val: 3247483.0330000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 942001585.8, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2931104.26, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 942001585.8, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3247483.0330000003, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2931104.26, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1519,2835,YOUTUBE___GENERAL___MOS,5,09:02.2,b6c63e3d-98af-48b5-a54c-96c1e29bc788,09:21.7,942001585.8,0,0,2931104.26,14629483.24,3247483.033,28508.96797,5,4,3G,HSPAP,6649718,1101,0,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1519,3,8,"['D 1 -> F_name: DTH  (F_Val: 3247483.0330000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 942001585.8, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2931104.26, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 942001585.8, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3247483.0330000003, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2931104.26, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1520,2836,YOUTUBE___GENERAL___MOS,5,09:06.4,b6c63e3d-98af-48b5-a54c-96c1e29bc788,09:21.7,942001585.8,0,0,2931104.26,14629483.24,3247483.033,28508.96797,5,4,3G,HSPAP,6649718,1101,0,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1520,3,8,"['D 1 -> F_name: DTH  (F_Val: 3247483.0330000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 942001585.8, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2931104.26, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 942001585.8, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3247483.0330000003, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2931104.26, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1521,2837,YOUTUBE___GENERAL___MOS,5,12:30.1,b6c63e3d-98af-48b5-a54c-96c1e29bc788,13:24.5,639377978.7,0,0,2506478.3,9972790.76,1993850.916,28927.51878,4,4,3G,HSPAP,6669719,1101,0,63601,et,-81,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1521,3,8,"['D 1 -> F_name: DTH  (F_Val: 1993850.916, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 639377978.7, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2506478.3, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 639377978.7, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1993850.916, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2506478.3, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1522,2838,YOUTUBE___GENERAL___MOS,5,13:11.2,b6c63e3d-98af-48b5-a54c-96c1e29bc788,13:24.5,639377978.7,0,0,2506478.3,9972790.76,1993850.916,28927.51878,4,4,3G,HSPAP,6669719,1101,0,63601,et,-81,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1522,3,8,"['D 1 -> F_name: DTH  (F_Val: 1993850.916, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 639377978.7, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2506478.3, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 639377978.7, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1993850.916, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2506478.3, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1523,2839,YOUTUBE___GENERAL___MOS,5,17:37.9,ea7e29a7-a322-4bf3-87d1-d042babf3def,18:02.2,116540948.7,0,0,715576.68,1134751.56,9108544.349,3564309.065,5,5,4G,LTE,270851,11212,-1,63601,et,-85,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1523,5,8,"['D 1 -> F_name: DTH  (F_Val: 9108544.349, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 116540948.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9108544.349, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 715576.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9108544.349, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 116540948.7, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 715576.68, M_Val: 11000000) Branch: trueBranch']"
1524,2840,YOUTUBE___GENERAL___MOS,1,17:28.3,b6c63e3d-98af-48b5-a54c-96c1e29bc788,18:42.8,2004163957,0,0,4778749.08,23445131.54,1163437.898,30976.53551,4,3,3G,HSPAP,6649725,1101,0,63601,et,-81,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1524,3,8,"['D 1 -> F_name: DTH  (F_Val: 1163437.898, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2004163957.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4778749.08, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2004163957.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 4778749.08, M_Val: 77000000) Branch: trueBranch']"
1525,2841,YOUTUBE___GENERAL___MOS,4,17:41.9,b6c63e3d-98af-48b5-a54c-96c1e29bc788,18:42.8,2004163957,0,0,4778749.08,23445131.54,1163437.898,30976.53551,4,3,3G,HSPAP,6649725,1101,0,63601,et,-81,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1525,3,8,"['D 1 -> F_name: DTH  (F_Val: 1163437.898, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2004163957.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4778749.08, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2004163957.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 4778749.08, M_Val: 77000000) Branch: trueBranch']"
1526,2842,YOUTUBE___GENERAL___MOS,5,18:13.2,ea7e29a7-a322-4bf3-87d1-d042babf3def,18:02.2,116540948.7,0,0,715576.68,1134751.56,9108544.349,3564309.065,5,5,4G,LTE,270851,11212,-1,63601,et,-85,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1526,5,8,"['D 1 -> F_name: DTH  (F_Val: 9108544.349, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 116540948.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9108544.349, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 715576.68, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9108544.349, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 116540948.7, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 715576.68, M_Val: 11000000) Branch: trueBranch']"
1527,2843,SKYPE___GENERAL___MOS,4,18:18.9,b6c63e3d-98af-48b5-a54c-96c1e29bc788,18:42.8,2004163957,0,0,4778749.08,23445131.54,1163437.898,30976.53551,4,3,3G,HSPAP,6649725,1101,0,63601,et,-81,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1527,3,8,"['D 1 -> F_name: DTH  (F_Val: 1163437.898, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2004163957.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4778749.08, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2004163957.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 4778749.08, M_Val: 77000000) Branch: trueBranch']"
1528,2845,YOUTUBE___GENERAL___MOS,4,45:33.7,be260862-e38b-46c7-a53f-17e3b8df7767,45:19.2,1179136586,0.02,0,3793093.571,19305995.3,1342100.237,32618.79362,5,3,3G,HSPA,6669718,1101,-1,63601,et,-84,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1528,3,8,"['D 1 -> F_name: DTH  (F_Val: 1342100.237, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1179136586.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.02, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3793093.5710000005, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1179136586.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1342100.237, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 3793093.5710000005, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.02, M_Val: 0.105) Branch: trueBranch']"
1529,2846,YOUTUBE___GENERAL___MOS,3,45:39.9,be260862-e38b-46c7-a53f-17e3b8df7767,45:19.2,1179136586,0.02,0,3793093.571,19305995.3,1342100.237,32618.79362,5,3,3G,HSPA,6669718,1101,-1,63601,et,-84,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1529,3,8,"['D 1 -> F_name: DTH  (F_Val: 1342100.237, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1179136586.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.02, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3793093.5710000005, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1179136586.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1342100.237, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 3793093.5710000005, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.02, M_Val: 0.105) Branch: trueBranch']"
1530,2847,YOUTUBE___GENERAL___MOS,5,50:03.4,07d91f23-46c8-4e43-9faf-0c9706c1644e,49:48.3,193829000.8,0,0,1418221.52,862822.56,7967036.262,1716685.87,5,5,4G,LTE,270850,11212,-1,63601,et,-103,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1530,5,8,"['D 1 -> F_name: DTH  (F_Val: 7967036.262, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 193829000.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 7967036.262, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1418221.52, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 7967036.262, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 193829000.8, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 1418221.52, M_Val: 29000000) Branch: trueBranch']"
1531,2848,YOUTUBE___GENERAL___MOS,5,50:15.4,07d91f23-46c8-4e43-9faf-0c9706c1644e,49:48.3,193829000.8,0,0,1418221.52,862822.56,7967036.262,1716685.87,5,5,4G,LTE,270850,11212,-1,63601,et,-103,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1531,5,8,"['D 1 -> F_name: DTH  (F_Val: 7967036.262, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 193829000.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 7967036.262, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1418221.52, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 7967036.262, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 193829000.8, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 1418221.52, M_Val: 29000000) Branch: trueBranch']"
1532,2850,YOUTUBE___GENERAL___MOS,1,54:41.8,53fca48b-30c1-453e-b1ff-f543d6c6fde3,54:33.1,8980417300,0,0,4020523.14,14596344.16,4237036.124,29451.60916,4,1,3G,HSPA,6669719,1101,162,63601,et,-72,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1532,3,8,"['D 1 -> F_name: DTH  (F_Val: 4237036.124, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 8980417300.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4020523.14, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 8980417300.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 4020523.14, M_Val: 77000000) Branch: trueBranch']"
1533,2851,YOUTUBE___GENERAL___MOS,1,55:24.2,53fca48b-30c1-453e-b1ff-f543d6c6fde3,55:39.6,685626813.8,0,0,2702114.7,8807598.74,2571317.837,28716.02477,5,4,3G,HSPAP,6649719,1101,162,63601,et,-72,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1533,3,8,"['D 1 -> F_name: DTH  (F_Val: 2571317.837, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 685626813.8, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2702114.7, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 685626813.8, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2571317.837, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2702114.7, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1534,2852,YOUTUBE___GENERAL___MOS,4,55:43.4,53fca48b-30c1-453e-b1ff-f543d6c6fde3,55:39.6,685626813.8,0,0,2702114.7,8807598.74,2571317.837,28716.02477,5,4,3G,HSPAP,6649719,1101,162,63601,et,-72,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1534,3,8,"['D 1 -> F_name: DTH  (F_Val: 2571317.837, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 685626813.8, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2702114.7, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 685626813.8, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2571317.837, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2702114.7, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1535,2855,YOUTUBE___GENERAL___MOS,5,01:59.7,e62be50b-39b9-4caf-b579-e6285da5e611,02:25.4,206924260.4,0,0,3638679.2,1645680.88,2627342.245,3016647.84,5,5,4G,LTE,270851,11212,-1,63601,et,-76,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-60,4,ETHIOTELECOM_NEW,1535,5,8,"['D 1 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 4000000) Branch: trueBranch']"
1536,2856,YOUTUBE___GENERAL___MOS,5,02:38.3,e62be50b-39b9-4caf-b579-e6285da5e611,02:25.4,206924260.4,0,0,3638679.2,1645680.88,2627342.245,3016647.84,5,5,4G,LTE,270851,11212,-1,63601,et,-76,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-60,4,ETHIOTELECOM_NEW,1536,5,8,"['D 1 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 4000000) Branch: trueBranch']"
1537,2857,YOUTUBE___GENERAL___MOS,5,02:48.8,e62be50b-39b9-4caf-b579-e6285da5e611,02:25.4,206924260.4,0,0,3638679.2,1645680.88,2627342.245,3016647.84,5,5,4G,LTE,270851,11212,-1,63601,et,-76,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-60,4,ETHIOTELECOM_NEW,1537,5,8,"['D 1 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2627342.245, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 206924260.4, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 3638679.2, M_Val: 4000000) Branch: trueBranch']"
1538,2858,YOUTUBE___GENERAL___MOS,4,03:31.3,e62be50b-39b9-4caf-b579-e6285da5e611,03:26.4,205707796.4,0.03,0,2763307.835,1573969.44,3610812.63,5465734.895,5,4,4G,LTE,270851,11212,-1,63601,et,-82,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1538,5,8,"['D 1 -> F_name: DTH  (F_Val: 3610812.63, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 205707796.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3610812.63, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.03, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 2763307.835, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3610812.63, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 205707796.4, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 2763307.835, M_Val: 29000000) Branch: trueBranch']"
1539,2860,YOUTUBE___GENERAL___MOS,4,10:19.4,e62be50b-39b9-4caf-b579-e6285da5e611,10:49.2,742715406.3,0,0,3718287.32,10017297.16,2793711.138,28822.03341,1,4,3G,HSPAP,6649721,1101,0,63601,et,-69,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1539,3,8,"['D 1 -> F_name: DTH  (F_Val: 2793711.1380000003, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 742715406.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3718287.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 742715406.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2793711.1380000003, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 3718287.32, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
