,FEEDBACK_APP,FEEDBACK_VALUE,USER_ID,RTT,DOWNLOAD_LOSS_RATE,UPLOAD_LOSS_RATE,DOWNLOAD_JITTER,UPLOAD_JITTER,UDP_DOWNLOAD_THROUGHPUT,UDP_UPLOAD_THROUGHPUT,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS
746,YOUTUBE___GENERAL___MOS,1,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2296688133,0.0,0.0,16437435.48,25520021.14,275959.5864,25927.0109,4.0,2.0
747,YOUTUBE___GENERAL___MOS,1,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2296688133,0.0,0.0,16437435.48,25520021.14,275959.5864,25927.0109,4.0,2.0
748,YOUTUBE___GENERAL___MOS,1,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2296688133,0.0,0.0,16437435.48,25520021.14,275959.5864,25927.0109,4.0,2.0
749,YOUTUBE___GENERAL___MOS,1,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2296688133,0.0,0.0,16437435.48,25520021.14,275959.5864,25927.0109,4.0,2.0
750,YOUTUBE___GENERAL___MOS,2,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2296688133,0.0,0.0,16437435.48,25520021.14,275959.5864,25927.0109,4.0,2.0
751,YOUTUBE___GENERAL___MOS,2,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2296688133,0.0,0.0,16437435.48,25520021.14,275959.5864,25927.0109,4.0,2.0
752,YOUTUBE___GENERAL___MOS,2,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2296688133,0.0,0.0,16437435.48,25520021.14,275959.5864,25927.0109,4.0,2.0
753,YOUTUBE___GENERAL___MOS,2,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1181253140,0.0,0.0,7404031.9,14816250.84,1802662.159,26432.047290000002,4.0,4.0
754,YOUTUBE___GENERAL___MOS,2,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1181253140,0.0,0.0,7404031.9,14816250.84,1802662.159,26432.047290000002,4.0,4.0
755,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1181253140,0.0,0.0,7404031.9,14816250.84,1802662.159,26432.047290000002,4.0,4.0
756,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1181253140,0.0,0.0,7404031.9,14816250.84,1802662.159,26432.047290000002,4.0,4.0
757,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1181253140,0.0,0.0,7404031.9,14816250.84,1802662.159,26432.047290000002,4.0,4.0
758,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1058008082,0.0,0.0,5231483.92,17663177.16,1529580.7619999999,26790.456680000003,5.0,4.0
759,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1058008082,0.0,0.0,5231483.92,17663177.16,1529580.7619999999,26790.456680000003,5.0,4.0
760,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1058008082,0.0,0.0,5231483.92,17663177.16,1529580.7619999999,26790.456680000003,5.0,4.0
761,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1058008082,0.0,0.0,5231483.92,17663177.16,1529580.7619999999,26790.456680000003,5.0,4.0
762,YOUTUBE___GENERAL___MOS,3,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1058008082,0.0,0.0,5231483.92,17663177.16,1529580.7619999999,26790.456680000003,5.0,4.0
768,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,420444791.6,0.0,0.0,2114395.18,4873420.32,119805.2662,46135.08718,5.0,4.0
769,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,420444791.6,0.0,0.0,2114395.18,4873420.32,119805.2662,46135.08718,5.0,4.0
770,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,420444791.6,0.0,0.0,2114395.18,4873420.32,119805.2662,46135.08718,5.0,4.0
771,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,420444791.6,0.0,0.0,2114395.18,4873420.32,119805.2662,46135.08718,5.0,4.0
772,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,979122637.1,0.0,0.0,4395038.36,16745561.04,425430.7027,33233.36939,4.0,4.0
773,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,979122637.1,0.0,0.0,4395038.36,16745561.04,425430.7027,33233.36939,4.0,4.0
774,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,979122637.1,0.0,0.0,4395038.36,16745561.04,425430.7027,33233.36939,4.0,4.0
775,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,979122637.1,0.0,0.0,4395038.36,16745561.04,425430.7027,33233.36939,4.0,4.0
776,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,979122637.1,0.0,0.0,4395038.36,16745561.04,425430.7027,33233.36939,4.0,4.0
777,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,979122637.1,0.0,0.0,4395038.36,16745561.04,425430.7027,33233.36939,4.0,4.0
778,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1250561035,0.0,0.0,5514808.84,16428969.94,1862775.029,23718.29104,4.0,4.0
779,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1837647773,0.125,0.04,5663570.667,24264729.52,3299185.4280000003,68487.3082,5.0,1.0
780,SKYPE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2382194303,0.084210526,0.05,29012521.93,38461592.29,389096.0929,26697.61504,5.0,1.0
800,YOUTUBE___GENERAL___MOS,1,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,168335219.2,0.0,0.0,1085760.62,1899688.3,2669350.004,187046.6854,1.0,4.0
801,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,168335219.2,0.0,0.0,1085760.62,1899688.3,2669350.004,187046.6854,1.0,4.0
802,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,170246396.2,0.0,0.0,577495.9,1737920.24,2769817.434,1178087.429,5.0,5.0
803,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,170246396.2,0.0,0.0,577495.9,1737920.24,2769817.434,1178087.429,5.0,5.0
804,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,170246396.2,0.0,0.0,577495.9,1737920.24,2769817.434,1178087.429,5.0,5.0
821,YOUTUBE___GENERAL___MOS,5,547119ec-f0f8-4246-b8b6-db8a7c881e5c,147435177.8,0.0,0.0,417408.64,3015309.14,4806764.748,1808743.889,5.0,5.0
822,YOUTUBE___GENERAL___MOS,5,547119ec-f0f8-4246-b8b6-db8a7c881e5c,147435177.8,0.0,0.0,417408.64,3015309.14,4806764.748,1808743.889,5.0,5.0
828,YOUTUBE___GENERAL___MOS,5,547119ec-f0f8-4246-b8b6-db8a7c881e5c,246690850.8,0.0,0.0,1077094.76,3306816.62,4101392.0960000004,23136.97596,4.0,5.0
829,YOUTUBE___GENERAL___MOS,5,547119ec-f0f8-4246-b8b6-db8a7c881e5c,246690850.8,0.0,0.0,1077094.76,3306816.62,4101392.0960000004,23136.97596,4.0,5.0
830,YOUTUBE___GENERAL___MOS,5,547119ec-f0f8-4246-b8b6-db8a7c881e5c,246690850.8,0.0,0.0,1077094.76,3306816.62,4101392.0960000004,23136.97596,4.0,5.0
831,YOUTUBE___GENERAL___MOS,5,547119ec-f0f8-4246-b8b6-db8a7c881e5c,246690850.8,0.0,0.0,1077094.76,3306816.62,4101392.0960000004,23136.97596,4.0,5.0
832,YOUTUBE___GENERAL___MOS,4,547119ec-f0f8-4246-b8b6-db8a7c881e5c,933429240.2,0.0,0.0,3365279.32,13495334.02,1475971.656,20021.27612,4.0,4.0
833,YOUTUBE___GENERAL___MOS,4,547119ec-f0f8-4246-b8b6-db8a7c881e5c,933429240.2,0.0,0.0,3365279.32,13495334.02,1475971.656,20021.27612,4.0,4.0
834,YOUTUBE___GENERAL___MOS,4,547119ec-f0f8-4246-b8b6-db8a7c881e5c,933429240.2,0.0,0.0,3365279.32,13495334.02,1475971.656,20021.27612,4.0,4.0
852,YOUTUBE___GENERAL___MOS,1,547119ec-f0f8-4246-b8b6-db8a7c881e5c,157149553.2,0.0,0.0,2321871.44,988345.04,1522418.189,804548.2320000001,4.0,4.0
857,YOUTUBE___GENERAL___MOS,5,547119ec-f0f8-4246-b8b6-db8a7c881e5c,178108893.1,0.0,0.0,933168.56,2860010.2,1094725.244,745587.5019,5.0,4.0
858,YOUTUBE___GENERAL___MOS,5,547119ec-f0f8-4246-b8b6-db8a7c881e5c,178108893.1,0.0,0.0,933168.56,2860010.2,1094725.244,745587.5019,5.0,4.0
859,YOUTUBE___GENERAL___MOS,4,547119ec-f0f8-4246-b8b6-db8a7c881e5c,487545644.7,0.0,0.0,9020575.22,6574764.56,2169794.4269999997,501747.256,5.0,4.0
880,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2351798879,0.0,0.0,28797753.58,37469388.36,728749.8563,20156.3796,4.0,2.0
881,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2351798879,0.0,0.0,28797753.58,37469388.36,728749.8563,20156.3796,4.0,2.0
882,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2351798879,0.0,0.0,28797753.58,37469388.36,728749.8563,20156.3796,4.0,2.0
883,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2351798879,0.0,0.0,28797753.58,37469388.36,728749.8563,20156.3796,4.0,2.0
884,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2351798879,0.0,0.0,28797753.58,37469388.36,728749.8563,20156.3796,4.0,2.0
885,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2351798879,0.0,0.0,28797753.58,37469388.36,728749.8563,20156.3796,4.0,2.0
886,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2351798879,0.0,0.0,28797753.58,37469388.36,728749.8563,20156.3796,4.0,2.0
887,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2351798879,0.0,0.0,28797753.58,37469388.36,728749.8563,20156.3796,4.0,2.0
888,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2351798879,0.0,0.0,28797753.58,37469388.36,728749.8563,20156.3796,4.0,2.0
889,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2351798879,0.0,0.0,28797753.58,37469388.36,728749.8563,20156.3796,4.0,2.0
890,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1216198941,0.0,0.0,20531379.16,19762528.3,2764769.075,15081.61355,4.0,4.0
891,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1216198941,0.0,0.0,20531379.16,19762528.3,2764769.075,15081.61355,4.0,4.0
892,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1216198941,0.0,0.0,20531379.16,19762528.3,2764769.075,15081.61355,4.0,4.0
893,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1216198941,0.0,0.0,20531379.16,19762528.3,2764769.075,15081.61355,4.0,4.0
894,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1216198941,0.0,0.0,20531379.16,19762528.3,2764769.075,15081.61355,4.0,4.0
895,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1216198941,0.0,0.0,20531379.16,19762528.3,2764769.075,15081.61355,4.0,4.0
896,YOUTUBE___GENERAL___MOS,5,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,782385903.9,0.0,0.0,13059049.08,8645618.84,2382683.5319999997,28766.82432,5.0,4.0
897,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,782385903.9,0.0,0.0,13059049.08,8645618.84,2382683.5319999997,28766.82432,5.0,4.0
898,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,782385903.9,0.0,0.0,13059049.08,8645618.84,2382683.5319999997,28766.82432,5.0,4.0
899,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,782385903.9,0.0,0.0,13059049.08,8645618.84,2382683.5319999997,28766.82432,5.0,4.0
900,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,782385903.9,0.0,0.0,13059049.08,8645618.84,2382683.5319999997,28766.82432,5.0,4.0
901,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,782385903.9,0.0,0.0,13059049.08,8645618.84,2382683.5319999997,28766.82432,5.0,4.0
902,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,782385903.9,0.0,0.0,13059049.08,8645618.84,2382683.5319999997,28766.82432,5.0,4.0
903,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,782385903.9,0.0,0.0,13059049.08,8645618.84,2382683.5319999997,28766.82432,5.0,4.0
904,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1694158596,0.0,0.0,24473646.64,15637833.4,799994.6579,27490.578210000003,4.0,3.0
905,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1694158596,0.0,0.0,24473646.64,15637833.4,799994.6579,27490.578210000003,4.0,3.0
906,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1694158596,0.0,0.0,24473646.64,15637833.4,799994.6579,27490.578210000003,4.0,3.0
907,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1694158596,0.0,0.0,24473646.64,15637833.4,799994.6579,27490.578210000003,4.0,3.0
908,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1694158596,0.0,0.0,24473646.64,15637833.4,799994.6579,27490.578210000003,4.0,3.0
909,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1694158596,0.0,0.0,24473646.64,15637833.4,799994.6579,27490.578210000003,4.0,3.0
910,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1694158596,0.0,0.0,24473646.64,15637833.4,799994.6579,27490.578210000003,4.0,3.0
911,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1694158596,0.0,0.0,24473646.64,15637833.4,799994.6579,27490.578210000003,4.0,3.0
912,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1694158596,0.0,0.0,24473646.64,15637833.4,799994.6579,27490.578210000003,4.0,3.0
913,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1538878457,0.0,0.0,23102641.86,20015193.26,550206.3829,22319.94008,4.0,3.0
914,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1538878457,0.0,0.0,23102641.86,20015193.26,550206.3829,22319.94008,4.0,3.0
915,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1538878457,0.0,0.0,23102641.86,20015193.26,550206.3829,22319.94008,4.0,3.0
916,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1538878457,0.0,0.0,23102641.86,20015193.26,550206.3829,22319.94008,4.0,3.0
917,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1538878457,0.0,0.0,23102641.86,20015193.26,550206.3829,22319.94008,4.0,3.0
918,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1538878457,0.0,0.0,23102641.86,20015193.26,550206.3829,22319.94008,4.0,3.0
919,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1538878457,0.0,0.0,23102641.86,20015193.26,550206.3829,22319.94008,4.0,3.0
920,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1538878457,0.0,0.0,23102641.86,20015193.26,550206.3829,22319.94008,4.0,3.0
921,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1538878457,0.0,0.0,23102641.86,20015193.26,550206.3829,22319.94008,4.0,3.0
922,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1538878457,0.0,0.0,23102641.86,20015193.26,550206.3829,22319.94008,4.0,3.0
923,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1538878457,0.0,0.0,23102641.86,20015193.26,550206.3829,22319.94008,4.0,3.0
924,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2517065321,0.0,0.0,29794825.12,13207865.54,228220.2176,27134.55581,4.0,2.0
925,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2517065321,0.0,0.0,29794825.12,13207865.54,228220.2176,27134.55581,4.0,2.0
926,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2517065321,0.0,0.0,29794825.12,13207865.54,228220.2176,27134.55581,4.0,2.0
927,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2517065321,0.0,0.0,29794825.12,13207865.54,228220.2176,27134.55581,4.0,2.0
928,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2517065321,0.0,0.0,29794825.12,13207865.54,228220.2176,27134.55581,4.0,2.0
929,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2517065321,0.0,0.0,29794825.12,13207865.54,228220.2176,27134.55581,4.0,2.0
930,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2517065321,0.0,0.0,29794825.12,13207865.54,228220.2176,27134.55581,4.0,2.0
931,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2517065321,0.0,0.0,29794825.12,13207865.54,228220.2176,27134.55581,4.0,2.0
932,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2517065321,0.0,0.0,29794825.12,13207865.54,228220.2176,27134.55581,4.0,2.0
933,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
934,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
935,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
936,YOUTUBE___GENERAL___MOS,1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
937,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
938,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
939,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
940,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
941,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
942,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
943,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
944,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1596929879,0.0,0.0,36980420.04,26183680.6,169403.4374,25105.49957,4.0,3.0
948,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
949,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
950,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
951,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
952,YOUTUBE___GENERAL___MOS,2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
953,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
954,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
955,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
956,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
957,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
958,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
959,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
960,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,1616019487,0.0,0.0,5848182.02,16814328.32,711759.7781,61671.865820000006,5.0,3.0
961,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
962,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
963,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
964,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
965,YOUTUBE___GENERAL___MOS,3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
966,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
967,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
968,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
969,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
970,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
971,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
972,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
973,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
974,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
975,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
976,YOUTUBE___GENERAL___MOS,4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2023561114,0.0,0.02,4565545.449,13997420.94,1599087.939,28075.540360000003,5.0,4.0
