,index,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DL,UL,DJ,UJ,DTH,UTH,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID,idx,YOUTUBE_AUTO_MOS,Depth,Detail_node
1009,1514,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:21:15.309000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1009,3,8,"['D 1 -> F_name: DTH  (F_Val: 357400.974, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 272245199.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 357400.974, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 357400.974, M_Val: 375000) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 580149.32, M_Val: 206000000) Branch: trueBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 580149.32, M_Val: 77000000) Branch: trueBranch']"
1010,1515,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:21:19.145000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1010,3,8,"['D 1 -> F_name: DTH  (F_Val: 357400.974, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 272245199.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 357400.974, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 357400.974, M_Val: 375000) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 580149.32, M_Val: 206000000) Branch: trueBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 580149.32, M_Val: 77000000) Branch: trueBranch']"
1011,1516,YOUTUBE___GENERAL___MOS,5,2019-07-27 11:21:22.358000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-27 11:21:14.594000,272245199.2,0.0,0.0,580149.32,3849942.62,357400.974,221033.2285,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1011,3,8,"['D 1 -> F_name: DTH  (F_Val: 357400.974, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 272245199.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 357400.974, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 357400.974, M_Val: 375000) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 580149.32, M_Val: 206000000) Branch: trueBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 580149.32, M_Val: 77000000) Branch: trueBranch']"
1012,1518,YOUTUBE___GENERAL___MOS,4,2019-07-29 08:45:53.229000,cb37e0a5-814b-4d20-a5e4-7def1641e7b5,2019-07-29 08:45:45.403000,298170017.9,0.0,0.0,4353174.64,1815564.4,517781.8144,1515081.608,4.0,5.0,3G,HSPAP,6867758.0,1104.0,0.0,63601.0,et,-65.0,5.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1012,3,8,"['D 1 -> F_name: DTH  (F_Val: 517781.8144, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 298170017.9, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 517781.8144, M_Val: 750000) Branch: trueBranch', 'D 4 -> F_name: DTH  (F_Val: 517781.8144, M_Val: 375000) Branch: falseBranch', 'D 5 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 6 -> F_name: DJ  (F_Val: 4353174.64, M_Val: 77000000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 8 -> F_name: RTT  (F_Val: 298170017.9, M_Val: 7500000) Branch: falseBranch']"
1013,1520,SKYPE___GENERAL___MOS,4,2019-07-29 10:22:51.893000,6fbeb54d-bf6c-46a2-94d1-c68d29b8f1c4,2019-07-29 10:22:35.794000,273913117.0,0.0,0.0,668869.16,2587225.52,1860973.201,791843.2967,5.0,5.0,3G,HSPAP,6847153.0,1104.0,-1.0,63601.0,et,-101.0,3.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1013,5,8,"['D 1 -> F_name: DTH  (F_Val: 1860973.201, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 273913117.0, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1860973.201, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 668869.16, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1860973.201, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 273913117.0, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 668869.16, M_Val: 4000000) Branch: trueBranch']"
1014,1521,YOUTUBE___GENERAL___MOS,5,2019-07-29 10:23:12.340000,6fbeb54d-bf6c-46a2-94d1-c68d29b8f1c4,2019-07-29 10:23:35.513000,387388994.6,0.0,0.0,2060047.04,4545547.9,1410869.976,435999.6345,5.0,5.0,3G,HSPAP,6847153.0,1104.0,-1.0,63601.0,et,-97.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1014,3,8,"['D 1 -> F_name: DTH  (F_Val: 1410869.976, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 387388994.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2060047.04, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 387388994.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1410869.976, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2060047.04, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1015,1522,YOUTUBE___GENERAL___MOS,3,2019-07-29 10:23:33.849000,6fbeb54d-bf6c-46a2-94d1-c68d29b8f1c4,2019-07-29 10:23:35.513000,387388994.6,0.0,0.0,2060047.04,4545547.9,1410869.976,435999.6345,5.0,5.0,3G,HSPAP,6847153.0,1104.0,-1.0,63601.0,et,-97.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1015,3,8,"['D 1 -> F_name: DTH  (F_Val: 1410869.976, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 387388994.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2060047.04, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 387388994.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1410869.976, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2060047.04, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1016,1525,SKYPE___GENERAL___MOS,4,2019-07-29 04:25:00.839000,648a8aa5-dc0f-4fe4-9cbc-f9f76b9fe27f,2019-07-29 04:24:49.500000,1531697642.0,0.0,0.0,18490474.46,8975486.82,924442.7590000001,47109.12247,4.0,3.0,3G,HSPAP,6912292.0,1105.0,-1.0,63601.0,et,-93.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1016,3,8,"['D 1 -> F_name: DTH  (F_Val: 924442.7590000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1531697642.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 18490474.46, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1531697642.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 18490474.46, M_Val: 77000000) Branch: trueBranch']"
1017,1526,YOUTUBE___GENERAL___MOS,3,2019-07-29 04:25:12.183000,648a8aa5-dc0f-4fe4-9cbc-f9f76b9fe27f,2019-07-29 04:24:49.500000,1531697642.0,0.0,0.0,18490474.46,8975486.82,924442.7590000001,47109.12247,4.0,3.0,3G,HSPAP,6912292.0,1105.0,-1.0,63601.0,et,-93.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1017,3,8,"['D 1 -> F_name: DTH  (F_Val: 924442.7590000001, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1531697642.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 18490474.46, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1531697642.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 18490474.46, M_Val: 77000000) Branch: trueBranch']"
1018,1527,YOUTUBE___GENERAL___MOS,3,2019-07-29 04:25:33.450000,648a8aa5-dc0f-4fe4-9cbc-f9f76b9fe27f,2019-07-29 04:25:47.191000,761221980.9,0.0,0.0,4994605.16,11812105.8,1987062.19,44927.95616,4.0,4.0,3G,HSPAP,6912292.0,1105.0,-1.0,63601.0,et,-92.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1018,3,8,"['D 1 -> F_name: DTH  (F_Val: 1987062.19, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 761221980.9, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4994605.16, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 761221980.9, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1987062.19, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4994605.16, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1019,1539,YOUTUBE___GENERAL___MOS,4,2019-07-30 00:51:08.905000,648a8aa5-dc0f-4fe4-9cbc-f9f76b9fe27f,2019-07-30 00:50:52.293000,1285260150.0,0.0,0.0,12609319.22,7495337.64,360735.9177,53361.64656,4.0,4.0,3G,HSPAP,6918562.0,1105.0,-1.0,63601.0,et,-92.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1019,3,8,"['D 1 -> F_name: DTH  (F_Val: 360735.9177, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1285260150.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 12609319.22, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1285260150.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 360735.9177, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 12609319.22, M_Val: 77000000) Branch: trueBranch']"
1020,1540,YOUTUBE___GENERAL___MOS,4,2019-07-30 00:51:32.489000,648a8aa5-dc0f-4fe4-9cbc-f9f76b9fe27f,2019-07-30 00:50:52.293000,1285260150.0,0.0,0.0,12609319.22,7495337.64,360735.9177,53361.64656,4.0,4.0,3G,HSPAP,6918562.0,1105.0,-1.0,63601.0,et,-92.0,4.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1020,3,8,"['D 1 -> F_name: DTH  (F_Val: 360735.9177, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1285260150.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 12609319.22, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1285260150.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 360735.9177, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 12609319.22, M_Val: 77000000) Branch: trueBranch']"
1021,1547,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:54:44.383000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:54:37.232000,294177356.1,0.0,0.0,942944.52,3393694.2,2536796.296,595812.8406,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1021,5,8,"['D 1 -> F_name: DTH  (F_Val: 2536796.296, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 294177356.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2536796.296, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 942944.52, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2536796.296, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 294177356.1, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 942944.52, M_Val: 4000000) Branch: trueBranch']"
1022,1548,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:54:48.896000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:54:37.232000,294177356.1,0.0,0.0,942944.52,3393694.2,2536796.296,595812.8406,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1022,5,8,"['D 1 -> F_name: DTH  (F_Val: 2536796.296, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 294177356.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2536796.296, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 942944.52, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2536796.296, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 294177356.1, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 942944.52, M_Val: 4000000) Branch: trueBranch']"
1023,1549,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:54:59.530000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:54:37.232000,294177356.1,0.0,0.0,942944.52,3393694.2,2536796.296,595812.8406,5.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1023,5,8,"['D 1 -> F_name: DTH  (F_Val: 2536796.296, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 294177356.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2536796.296, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 942944.52, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2536796.296, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 294177356.1, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 942944.52, M_Val: 4000000) Branch: trueBranch']"
1024,1550,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:19.683000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1024,5,8,"['D 1 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 421618.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 421618.0, M_Val: 29000000) Branch: trueBranch']"
1025,1551,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:23.047000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1025,5,8,"['D 1 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 421618.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 421618.0, M_Val: 29000000) Branch: trueBranch']"
1026,1552,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:26.192000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1026,5,8,"['D 1 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 421618.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 421618.0, M_Val: 29000000) Branch: trueBranch']"
1027,1553,YOUTUBE___GENERAL___MOS,4,2019-07-31 11:55:30.672000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1027,5,8,"['D 1 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 421618.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 421618.0, M_Val: 29000000) Branch: trueBranch']"
1028,1554,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:34.074000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1028,5,8,"['D 1 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 421618.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 421618.0, M_Val: 29000000) Branch: trueBranch']"
1029,1555,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:37.827000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1029,5,8,"['D 1 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 421618.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 421618.0, M_Val: 29000000) Branch: trueBranch']"
1030,1556,YOUTUBE___GENERAL___MOS,5,2019-07-31 11:55:49.169000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-31 11:55:51.300000,213164119.2,0.0,0.0,421618.0,2564229.44,3043327.4469999997,53389.80007,5.0,5.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-68.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>,1030,5,8,"['D 1 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 421618.0, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3043327.4469999997, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 213164119.2, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 421618.0, M_Val: 29000000) Branch: trueBranch']"
