4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DOWNLOAD_LOSS_RATE,UPLOAD_LOSS_RATE,DOWNLOAD_JITTER,UPLOAD_JITTER,UDP_DOWNLOAD_THROUGHPUT,UDP_UPLOAD_THROUGHPUT,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
YOUTUBE___GENERAL___MOS,2,01:34.9,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,2,01:40.5,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,3,01:45.5,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,3,01:50.6,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,3,01:54.8,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,2,01:59.9,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,3,02:04.7,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,3,02:08.9,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,3,02:14.0,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,3,02:18.3,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,3,02:22.1,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,02:26.3,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,3,02:30.2,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,2,10:35.3,7b73cf6f-ad81-434f-9631-00b6328c269d,10:28.7,#NULL!,1,1,0,0,0,0,1,1,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,10:41.2,7b73cf6f-ad81-434f-9631-00b6328c269d,10:28.7,#NULL!,1,1,0,0,0,0,1,1,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,10:46.3,7b73cf6f-ad81-434f-9631-00b6328c269d,10:28.7,#NULL!,1,1,0,0,0,0,1,1,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,10:52.7,7b73cf6f-ad81-434f-9631-00b6328c269d,10:28.7,#NULL!,1,1,0,0,0,0,1,1,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,10:56.9,7b73cf6f-ad81-434f-9631-00b6328c269d,10:28.7,#NULL!,1,1,0,0,0,0,1,1,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,11:01.3,7b73cf6f-ad81-434f-9631-00b6328c269d,10:28.7,#NULL!,1,1,0,0,0,0,1,1,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,13:31.0,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,13:35.5,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,13:39.4,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,13:49.8,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,13:54.0,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,13:57.8,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:02.0,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:06.5,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:06.5,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:11.2,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:15.2,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:19.2,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:23.0,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:26.7,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:30.4,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:34.1,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:37.6,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:41.1,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:44.8,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:48.5,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:52.3,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:34.1,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:55.7,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,14:59.4,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,5,15:46.1,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,15:50.9,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,15:55.2,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,15:59.3,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:04.3,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:04.3,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:08.1,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:12.0,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:15.7,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:19.5,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:23.4,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:27.3,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:31.0,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:35.8,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:39.6,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,16:43.6,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,16:47.9,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,16:52.0,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,16:55.4,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,16:59.2,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,16:59.2,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:02.9,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:06.6,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:11.1,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:14.8,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:19.1,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:23.0,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:26.6,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:30.2,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:35.0,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:39.1,7b73cf6f-ad81-434f-9631-00b6328c269d,13:43.6,833032151.1,0,0,8282444.72,12431908.98,2148274.95,27018.68041,4,4,UNKNOWN,UNKNOWN,,,,63601,et,-89,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,3,17:43.6,7b73cf6f-ad81-434f-9631-00b6328c269d,21:42.1,793976303.3,0,0,5073785.16,11013795.6,1171957.171,28291.57405,4,5,UNKNOWN,UNKNOWN,,,,63601,et,-75,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:47.5,7b73cf6f-ad81-434f-9631-00b6328c269d,21:42.1,793976303.3,0,0,5073785.16,11013795.6,1171957.171,28291.57405,4,5,UNKNOWN,UNKNOWN,,,,63601,et,-75,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:56.4,7b73cf6f-ad81-434f-9631-00b6328c269d,21:42.1,793976303.3,0,0,5073785.16,11013795.6,1171957.171,28291.57405,4,5,UNKNOWN,UNKNOWN,,,,63601,et,-75,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,17:56.4,7b73cf6f-ad81-434f-9631-00b6328c269d,21:42.1,793976303.3,0,0,5073785.16,11013795.6,1171957.171,28291.57405,4,5,UNKNOWN,UNKNOWN,,,,63601,et,-75,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,18:00.1,7b73cf6f-ad81-434f-9631-00b6328c269d,21:42.1,793976303.3,0,0,5073785.16,11013795.6,1171957.171,28291.57405,4,5,UNKNOWN,UNKNOWN,,,,63601,et,-75,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,18:03.9,7b73cf6f-ad81-434f-9631-00b6328c269d,21:42.1,793976303.3,0,0,5073785.16,11013795.6,1171957.171,28291.57405,4,5,UNKNOWN,UNKNOWN,,,,63601,et,-75,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,18:07.8,7b73cf6f-ad81-434f-9631-00b6328c269d,21:42.1,793976303.3,0,0,5073785.16,11013795.6,1171957.171,28291.57405,4,5,UNKNOWN,UNKNOWN,,,,63601,et,-75,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,18:22.1,7b73cf6f-ad81-434f-9631-00b6328c269d,21:42.1,793976303.3,0,0,5073785.16,11013795.6,1171957.171,28291.57405,4,5,UNKNOWN,UNKNOWN,,,,63601,et,-75,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,18:29.5,7b73cf6f-ad81-434f-9631-00b6328c269d,21:42.1,793976303.3,0,0,5073785.16,11013795.6,1171957.171,28291.57405,4,5,UNKNOWN,UNKNOWN,,,,63601,et,-75,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,19:14.7,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,19:18.8,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,19:22.5,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,19:26.4,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,19:30.7,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,19:34.5,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,19:34.5,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,19:38.5,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,19:42.2,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,19:45.9,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,19:49.7,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,3,19:53.4,7b73cf6f-ad81-434f-9631-00b6328c269d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,24:17.3,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,24:22.1,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,25:51.1,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,25:57.5,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,3,26:02.0,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,26:07.2,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,26:11.2,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,26:15.3,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,26:19.1,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,26:23.1,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,26:26.6,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,26:26.6,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,26:30.9,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,26:34.5,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,26:40.1,7b73cf6f-ad81-434f-9631-00b6328c269d,25:36.3,719973829.7,0,0,5834660.48,10269961.12,1101478.237,24676.2754,5,4,UNKNOWN,UNKNOWN,,,,63601,et,-85,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
